path,label
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009569.jpg,Ford Fiesta Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009164.jpg,Ford GT Coupe 2006
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011159.jpg,Hyundai Elantra Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004691.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007070.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003497.jpg,Bentley Continental Flying Spur Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005770.jpg,Chevrolet Monte Carlo Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008817.jpg,Ford Freestar Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004524.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001592.jpg,Audi S6 Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008534.jpg,Fisker Karma Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007743.jpg,Dodge Durango SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001764.jpg,Audi S5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006205.jpg,Chrysler Sebring Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006939.jpg,Dodge Caravan Minivan 1997
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005471.jpg,Chevrolet TrailBlazer SS 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000618.jpg,Aston Martin V8 Vantage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015842.jpg,Volkswagen Beetle Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007991.jpg,Eagle Talon Hatchback 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008262.jpg,Ferrari California Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003302.jpg,Bentley Mulsanne Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008699.jpg,Ford Mustang Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002371.jpg,BMW 3 Series Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008636.jpg,Ford F-450 Super Duty Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011428.jpg,Hyundai Elantra Touring Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011820.jpg,Jaguar XK XKR 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003642.jpg,Bugatti Veyron 16.4 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002326.jpg,BMW 3 Series Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005379.jpg,Chevrolet Malibu Hybrid Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014401.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014139.jpg,Plymouth Neon Coupe 1999
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006807.jpg,Dodge Caliber Wagon 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000011.jpg,AM General Hummer SUV 2000
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009263.jpg,Ford F-150 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002044.jpg,Audi TT RS Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015019.jpg,Suzuki SX4 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013292.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010117.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001916.jpg,Audi S4 Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003928.jpg,Buick Verano Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013774.jpg,Nissan Leaf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001397.jpg,Audi 100 Wagon 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000184.jpg,Acura TL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006344.jpg,Chrysler Town and Country Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008185.jpg,Ferrari FF Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008872.jpg,Ford Expedition EL SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009355.jpg,Ford F-150 Regular Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015606.jpg,Volkswagen Golf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009785.jpg,GMC Yukon Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010687.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015294.jpg,Toyota Sequoia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004442.jpg,Chevrolet Corvette Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012803.jpg,Lincoln Town Car Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012618.jpg,Land Rover Range Rover SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007925.jpg,Dodge Charger SRT-8 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011917.jpg,Jeep Patriot SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016095.jpg,Volvo XC90 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011243.jpg,Hyundai Genesis Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012713.jpg,Land Rover LR2 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006366.jpg,Chrysler 300 SRT-8 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009420.jpg,Ford Focus Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015702.jpg,Volkswagen Golf Hatchback 1991
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000274.jpg,Acura TL Type-S 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004869.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001213.jpg,Audi V8 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013554.jpg,Mercedes-Benz S-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012936.jpg,Maybach Landaulet Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009054.jpg,Ford Ranger SuperCab 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013047.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014865.jpg,Suzuki Aerio Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001068.jpg,Audi TTS Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012250.jpg,Jeep Compass SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009497.jpg,Ford E-Series Wagon Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006651.jpg,Daewoo Nubira Wagon 2002
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011940.jpg,Jeep Wrangler SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014555.jpg,Rolls-Royce Phantom Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003149.jpg,Bentley Continental Supersports Conv. Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006752.jpg,Dodge Caliber Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008098.jpg,FIAT 500 Abarth 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002638.jpg,BMW X6 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005299.jpg,Chevrolet Cobalt SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000300.jpg,Acura TL Type-S 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015581.jpg,Toyota 4Runner SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014955.jpg,Suzuki Kizashi Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010834.jpg,Hyundai Santa Fe SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012028.jpg,Jeep Liberty SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005107.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008592.jpg,Ford F-450 Super Duty Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013879.jpg,Nissan NV Passenger Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006537.jpg,Chrysler PT Cruiser Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003235.jpg,Bentley Arnage Sedan 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007843.jpg,Dodge Charger Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014628.jpg,Scion xD Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005433.jpg,Chevrolet Malibu Hybrid Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001719.jpg,Audi S5 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004231.jpg,Cadillac Escalade EXT Crew Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009957.jpg,GMC Canyon Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000355.jpg,Acura TSX Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014320.jpg,Ram C/V Cargo Van Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013072.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001986.jpg,Audi TT RS Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012158.jpg,Jeep Grand Cherokee SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002307.jpg,BMW 3 Series Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005973.jpg,Chevrolet Silverado 1500 Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000698.jpg,Aston Martin V8 Vantage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006406.jpg,Chrysler 300 SRT-8 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007251.jpg,Dodge Journey SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015050.jpg,Suzuki SX4 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012400.jpg,Lamborghini Aventador Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002112.jpg,BMW ActiveHybrid 5 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009668.jpg,GMC Terrain SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010983.jpg,Hyundai Veracruz SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007377.jpg,Dodge Dakota Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003067.jpg,BMW Z4 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008850.jpg,Ford Expedition EL SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004160.jpg,Cadillac SRX SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011976.jpg,Jeep Wrangler SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012823.jpg,Lincoln Town Car Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011107.jpg,Hyundai Elantra Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006098.jpg,Chevrolet Silverado 1500 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001840.jpg,Audi S4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014010.jpg,Nissan 240SX Coupe 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005686.jpg,Chevrolet Express Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006862.jpg,Dodge Caliber Wagon 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003787.jpg,Buick Regal GS 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013602.jpg,Mercedes-Benz Sprinter Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004127.jpg,Cadillac CTS-V Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015691.jpg,Volkswagen Golf Hatchback 1991
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001334.jpg,Audi 100 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000142.jpg,Acura RL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008026.jpg,Eagle Talon Hatchback 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012754.jpg,Land Rover LR2 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000424.jpg,Acura Integra Type R 2001
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008392.jpg,Ferrari 458 Italia Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014367.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009932.jpg,GMC Acadia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004810.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009850.jpg,GMC Yukon Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008968.jpg,Ford Edge SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011427.jpg,Hyundai Elantra Touring Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014173.jpg,Plymouth Neon Coupe 1999
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015666.jpg,Volkswagen Golf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003614.jpg,Bugatti Veyron 16.4 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003826.jpg,Buick Rainier SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000525.jpg,Acura ZDX Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013728.jpg,Mitsubishi Lancer Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007950.jpg,Dodge Charger SRT-8 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015928.jpg,Volvo C30 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005781.jpg,Chevrolet Monte Carlo Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008580.jpg,Fisker Karma Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004358.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013014.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002259.jpg,BMW 1 Series Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014486.jpg,Rolls-Royce Ghost Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003430.jpg,Bentley Continental GT Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007775.jpg,Dodge Durango SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008249.jpg,Ferrari FF Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000823.jpg,Aston Martin Virage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003973.jpg,Buick Enclave SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010895.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015245.jpg,Tesla Model S Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009591.jpg,Ford Fiesta Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010267.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013218.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007443.jpg,Dodge Dakota Club Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001589.jpg,Audi S6 Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001476.jpg,Audi TT Hatchback 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006222.jpg,Chrysler Sebring Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005593.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005858.jpg,Chevrolet Malibu Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002159.jpg,BMW 1 Series Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003654.jpg,Bugatti Veyron 16.4 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009163.jpg,Ford GT Coupe 2006
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012255.jpg,Jeep Compass SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001453.jpg,Audi 100 Wagon 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001912.jpg,Audi S4 Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011171.jpg,Hyundai Accent Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007667.jpg,Dodge Durango SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007615.jpg,Dodge Challenger SRT8 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000788.jpg,Aston Martin Virage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011018.jpg,Hyundai Sonata Hybrid Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004948.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003938.jpg,Buick Verano Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001212.jpg,Audi V8 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013766.jpg,Nissan Leaf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007041.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013951.jpg,Nissan Juke Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012463.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009334.jpg,Ford F-150 Regular Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000924.jpg,Audi RS 4 Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011883.jpg,Jeep Patriot SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004469.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000009.jpg,AM General Hummer SUV 2000
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007123.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013306.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006528.jpg,Chrysler Crossfire Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011745.jpg,Isuzu Ascender SUV 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009046.jpg,Ford Ranger SuperCab 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012887.jpg,MINI Cooper Roadster Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003322.jpg,Bentley Mulsanne Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008273.jpg,Ferrari California Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015392.jpg,Toyota Camry Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000970.jpg,Audi A5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005156.jpg,Chevrolet Express Cargo Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004394.jpg,Chevrolet Corvette Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011293.jpg,Hyundai Genesis Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010629.jpg,Honda Accord Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001206.jpg,Audi R8 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011336.jpg,Hyundai Sonata Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015800.jpg,Volkswagen Beetle Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012597.jpg,Lamborghini Diablo Coupe 2001
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000177.jpg,Acura TL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015172.jpg,Suzuki SX4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012328.jpg,Lamborghini Reventon Coupe 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004579.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010049.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002727.jpg,BMW M3 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008778.jpg,Ford Freestar Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005445.jpg,Chevrolet TrailBlazer SS 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004973.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011836.jpg,Jaguar XK XKR 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002533.jpg,BMW X5 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002827.jpg,BMW M5 Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007536.jpg,Dodge Magnum Wagon 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014217.jpg,Porsche Panamera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001097.jpg,Audi TTS Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014805.jpg,Spyker C8 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010221.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012960.jpg,Maybach Landaulet Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003532.jpg,Bentley Continental Flying Spur Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009406.jpg,Ford Focus Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014718.jpg,Spyker C8 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010106.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004742.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011595.jpg,Infiniti G Coupe IPL 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010483.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002903.jpg,BMW M6 Convertible 2010
